partID,productLine,prodCategory
part497278f,linea3,Marketables
part497297d,lined6,Liquids
part49785d2,linec1,Marketables
part497f2a4,linea3,Marketables
part49821ce,line6d,Machines
part498501a,line6d,Machines
part4985eda,linea3,Marketables
part49867ed,linec8,Machines
part4991e72,line2f,Machines
part4994b47,linec1,Marketables
part49991d0,line55,SpareParts
part49993d5,line49,Liquids
part499c9e0,linea3,Marketables
part49a87b8,line4c,Liquids
part49a8ff7,linea3,Marketables
part49a966e,line4c,Liquids
part49b6265,line9b,Machines
part49b9fb1,line49,Liquids
part49bab02,line49,Liquids
part49c1fd8,linea3,Marketables
part49c3f6c,linea3,Marketables
part49c48d4,line55,SpareParts
part49ca774,line49,Liquids
part49d13fc,line4b,Machines
part49d431,line9b,Machines
part49dee59,line55,SpareParts
part49e1605,linea3,Marketables
part49e254c,linec1,Marketables
part49e259,line49,Liquids
part49e41f,linec1,Marketables
part49e5106,linec1,Marketables
part49ef2ff,line4b,Machines
part49ef432,linea3,Marketables
part49f461a,linea3,Marketables
part49f5f8e,linea3,Marketables
part4a00f38,linea3,Marketables
part4a0412d,line4c,Liquids
part4a0b745,line4b,Machines
part4a11496,line2f,Machines
part4a18,line49,Liquids
part4a2c43b,lined6,Liquids
part4a2d179,linea3,Marketables
part4a3fe35,linea3,Marketables
part4a4397b,line55,SpareParts
part4a531c3,lined6,Liquids
part4a5976c,linea3,Marketables
part4a5acd9,line49,Liquids
part4a7b565,line94,Machines
part4a81e93,linec1,Marketables
part4a8289,line55,SpareParts
part4a86430,linea3,Marketables
part4a90733,linec1,Marketables
part4a93eb0,line61,Machines
part4a97417,linea3,Marketables
part4a9da67,line55,SpareParts
part4a9f928,linec1,Marketables
part4aa1d58,linea3,Marketables
part4aa4c44,line55,SpareParts
part4ab32,line55,SpareParts
part4ab320d,linec1,Marketables
part4abd7ac,linea3,Marketables
part4ac1459,line4b,Machines
part4ad7f54,line55,SpareParts
part4adae2a,line55,SpareParts
part4adddd9,lined6,Liquids
part4addfc3,linea3,Marketables
part4ae5ff1,lined6,Liquids
part4ae8cfe,line9b,Machines
part4af211f,lined6,Liquids
part4af284e,line4c,Liquids
part4af3ef,line60,Machines
part4af4bcf,line55,SpareParts
part4af7fd9,line55,SpareParts
part4afcbf3,line49,Liquids
part4b08e54,line48,Machines
part4b0931,line56,Machines
part4b0a4c0,lined6,Liquids
part4b0db8b,linec1,Marketables
part4b14ee8,line49,Liquids
part4b17a9b,linec1,Marketables
part4b18c7,line4c,Liquids
part4b18e75,line9b,Machines
part4b206c6,line55,SpareParts
part4b2410,linea3,Marketables
part4b2621f,line4b,Machines
part4b28978,lined6,Liquids
part4b2a297,lined6,Liquids
part4b3261e,line55,SpareParts
part4b3578a,line55,SpareParts
part4b3e8db,line55,SpareParts
part4b4052a,lined6,Liquids
part4b42a78,linec1,Marketables
part4b450d1,line4c,Liquids
part4b4f8d5,line55,SpareParts
part4b5094b,lined6,Liquids
part4b50d21,line4c,Liquids
part4b58a9f,line5f,Machines
part4b5b3e6,line55,SpareParts
part4b61f3c,line6d,Machines
part4b69fe3,linec1,Marketables
part4b6da78,linec1,Marketables
part4b779c,linec1,Marketables
part4b7c33d,lined6,Liquids
part4b7d96e,line55,SpareParts
part4b88f21,line4c,Liquids
part4b9b757,linea3,Marketables
part4ba8c18,line55,SpareParts
part4ba99dc,line49,Liquids
part4bbf65b,line55,SpareParts
part4bc127c,linea3,Marketables
part4bc68d5,linea3,Marketables
part4bc8fad,linea3,Marketables
part4bcb22b,linea3,Marketables
part4bd1bc1,line55,SpareParts
part4bdab08,line49,Liquids
part4be38b6,line4c,Liquids
part4bfb04d,line6d,Machines
part4bfb68d,line4b,Machines
part4bfe9c6,line49,Liquids
part4bfee72,line60,Machines
part4c14b83,line4c,Liquids
part4c2989e,linea3,Marketables
part4c2a641,line49,Liquids
part4c2d97a,line49,Liquids
part4c346e4,line49,Liquids
part4c359fb,line9b,Machines
part4c35c47,line60,Machines
part4c39f58,line49,Liquids
part4c3f3bc,linec1,Marketables
part4c410d0,line55,SpareParts
part4c4283c,line56,Machines
part4c46de6,line55,SpareParts
part4c4a453,line60,Machines
part4c53f7c,line49,Liquids
part4c5caee,line61,Machines
part4c60ae1,line55,SpareParts
part4c6218e,linec1,Marketables
part4c667c0,linea3,Marketables
part4c708e6,lined6,Liquids
part4c71ee8,line49,Liquids
part4c72956,lined6,Liquids
part4c7495d,line49,Liquids
part4c761a1,line49,Liquids
part4c7eacb,line4b,Machines
part4c81d21,lineb8,Machines
part4c98ce1,line55,SpareParts
part4c9b9df,linec1,Marketables
part4c9ebe8,linea3,Marketables
part4ca206,linea3,Marketables
part4cafbb7,linea3,Marketables
part4cba4be,line55,SpareParts
part4cbb649,line9b,Machines
part4cc366e,line55,SpareParts
part4cc6ca1,line55,SpareParts
part4cc8a56,linea3,Marketables
part4cd8339,linec1,Marketables
part4ce1156,linec1,Marketables
part4ce3c56,linec1,Marketables
part4cee46d,line4c,Liquids
part4cef9a7,line60,Machines
part4cf44e,line9b,Machines
part4cf506f,line61,Machines
part4cf5dbf,lined6,Liquids
part4cf63e3,linea3,Marketables
part4cfa648,line49,Liquids
part4d1d35d,line55,SpareParts
part4d1ffa3,line49,Liquids
part4d211f6,line55,SpareParts
part4d29343,linec1,Marketables
part4d2e676,line2f,Machines
part4d324c8,line55,SpareParts
part4d398ea,lined6,Liquids
part4d39b52,linea3,Marketables
part4d3ddd9,linea3,Marketables
part4d4073b,linea3,Marketables
part4d49dd8,line4c,Liquids
part4d4c723,line55,SpareParts
part4d4c799,line9b,Machines
part4d5062e,line55,SpareParts
part4d5885e,linec1,Marketables
part4d66417,line55,SpareParts
part4d67b22,linea3,Marketables
part4d6a557,lined6,Liquids
part4d6e9d6,lined6,Liquids
part4d6f2f0,line55,SpareParts
part4d77ada,linea3,Marketables
part4d799,line55,SpareParts
part4d7bc3a,linec1,Marketables
part4d82399,line55,SpareParts
part4d82828,line49,Liquids
part4d83b6e,linea3,Marketables
part4d85618,lined6,Liquids
part4d8896e,linec1,Marketables
part4d9469c,linec1,Marketables
part4d972ae,lined6,Liquids
part4d9a3d0,lined6,Liquids
part4d9c28f,linea3,Marketables
part4d9d660,linea3,Marketables
part4db322d,linea3,Marketables
part4db7315,line49,Liquids
part4db7ce3,linec1,Marketables
part4db8e14,linec1,Marketables
part4dbd774,line4b,Machines
part4dbe353,line55,SpareParts
part4dbf4b7,line4b,Machines
part4dc8496,line4c,Liquids
part4dd0318,linea3,Marketables
part4ddaef8,linea3,Marketables
part4ddd10b,linea3,Marketables
part4ddfb4d,linec1,Marketables
part4de1e89,line49,Liquids
part4de42cb,linea3,Marketables
part4deb485,line94,Machines
part4e0435a,linec1,Marketables
part4e0586b,line55,SpareParts
part4e0caae,linea3,Marketables
part4e0d62,line4c,Liquids
part4e0f559,line49,Liquids
part4e105a4,line2f,Machines
part4e177f6,line49,Liquids
part4e1afa0,line55,SpareParts
part4e1df33,linec1,Marketables
part4e1e979,line49,Liquids
part4e1f619,linec1,Marketables
part4e2f47,line6d,Machines
part4e30bc5,line49,Liquids
part4e32060,lined6,Liquids
part4e3e0db,line55,SpareParts
part4e46784,line55,SpareParts
part4e47149,line4c,Liquids
part4e471df,line9b,Machines
part4e4d262,lineb8,Machines
part4e54d6f,line49,Liquids
part4e624b0,line39,Machines
part4e68271,linea3,Marketables
part4e689b,line55,SpareParts
part4e79c14,line94,Machines
part4e88ea2,line4c,Liquids
part4e8b7d9,linec1,Marketables
part4e91a78,lined6,Liquids
part4e92951,line9b,Machines
part4e953d1,lined6,Liquids
part4e9926d,lined6,Liquids
part4e9a1f4,line49,Liquids
part4ea6347,line4c,Liquids
part4eabd6,lined6,Liquids
part4ead95c,line55,SpareParts
part4eb606,linea3,Marketables
part4eb674f,line94,Machines
part4eb67a2,line4b,Machines
part4ec69c6,line55,SpareParts
part4ed854e,linea3,Marketables
part4ed915b,linec1,Marketables
part4ee152,linec1,Marketables
part4ee4397,linea3,Marketables
part4ee6d13,line49,Liquids
part4ee6e50,line55,SpareParts
part4ee8132,line49,Liquids
part4ee86d8,line49,Liquids
part4ef5146,linea3,Marketables
part4ef8355,linea3,Marketables
part4efcaa8,line55,SpareParts
part4efda59,line55,SpareParts
part4f0949f,line49,Liquids
part4f13c9,linea3,Marketables
part4f2791d,line55,SpareParts
part4f2a08f,lined6,Liquids
part4f31749,line55,SpareParts
part4f33d6f,linea3,Marketables
part4f3c637,linec1,Marketables
part4f3e697,line55,SpareParts
part4f3fbca,line9b,Machines
part4f4e28a,linea3,Marketables
part4f5784a,line55,SpareParts
part4f60bbb,line55,SpareParts
part4f6edc9,line49,Liquids
part4f803bc,line4c,Liquids
part4f81950,line55,SpareParts
part4f90759,line55,SpareParts
part4f934a4,line9b,Machines
part4f950b9,line4c,Liquids
part4f9d0a6,linec1,Marketables
part4fa4929,line39,Machines
part4fa50cb,line4b,Machines
part4faa18a,linec1,Marketables
part4faca0a,linea3,Marketables
part4faf468,linea3,Marketables
part4fb7f18,linea3,Marketables
part4fb9c3b,line55,SpareParts
part4fbf296,lined6,Liquids
part4fc0de8,line49,Liquids
part4fc15d7,lined6,Liquids
part4fc2dd8,line49,Liquids
part4fc38c5,lined6,Liquids
part4fcaf13,linea3,Marketables
part4fce623,line49,Liquids
part4fcf998,linea3,Marketables
part4fd8b12,line55,SpareParts
part5003c45,line55,SpareParts
part50061f,line55,SpareParts
part501b892,line55,SpareParts
part501ef0a,line55,SpareParts
part50215e8,linea3,Marketables
part503919e,linea3,Marketables
part503f59a,line55,SpareParts
part503f68,line55,SpareParts
part504009f,line55,SpareParts
part5053a53,linec1,Marketables
part505921f,lined6,Liquids
part50599b0,linea3,Marketables
part506420b,linec1,Marketables
part506ce73,line4c,Liquids
part506f000,line2f,Machines
part5070d09,line4b,Machines
part5076cf4,linea3,Marketables
part5077f19,line49,Liquids
part507bfa7,lined6,Liquids
part50810f7,linea3,Marketables
part508b047,linea3,Marketables
part508d9ad,linec1,Marketables
part50919de,linec1,Marketables
part509918d,linea3,Marketables
part509c0fc,line55,SpareParts
part50b094c,linea3,Marketables
part50b1043,line49,Liquids
part50b50a1,linec1,Marketables
part50b94a8,line55,SpareParts
part50ba2c9,line61,Machines
part50c3820,line55,SpareParts
part50c6b9a,line55,SpareParts
part50c8505,line55,SpareParts
part50d3dfa,line55,SpareParts
part50d8441,line6d,Machines
part50d9da7,linea3,Marketables
part50da043,line4c,Liquids
part50dd6cd,line49,Liquids
part50dd80f,linea3,Marketables
part50df699,line90,Machines
part50e1738,lined6,Liquids
part50e3e2d,line39,Machines
part50e9cbd,line55,SpareParts
part50f118e,linea3,Marketables
part50f8426,linec1,Marketables
part5107513,linea3,Marketables
part5112ce2,line7a,Machines
part51144a6,line4b,Machines
part51168ce,line55,SpareParts
part511b7ee,linea3,Marketables
part511da67,linea3,Marketables
part512367a,line55,SpareParts
part5124a56,line4b,Machines
part51355a3,linea3,Marketables
part5136814,linec1,Marketables
part51386a6,line55,SpareParts
part513b2a0,linec1,Marketables
part513b811,line4c,Liquids
part5141bc7,lined6,Liquids
part5143d01,line55,SpareParts
part5146e83,lined6,Liquids
part5152bb1,line9b,Machines
part51539e7,linea3,Marketables
part515599,line49,Liquids
part5160580,linea3,Marketables
part5160bd7,line90,Machines
part5179d62,linec1,Marketables
part517bde3,linec1,Marketables
part518ec9c,line94,Machines
part5193d82,linec1,Marketables
part5194164,lined6,Liquids
part5197e3,linea3,Marketables
part51983ec,line39,Machines
part519b2cf,line49,Liquids
part519f323,lined6,Liquids
part51a099,linea3,Marketables
part51a1e03,line55,SpareParts
part51a2cc,linea3,Marketables
part51abbb9,line55,SpareParts
part51ad0bc,linea3,Marketables
part51b7925,linea3,Marketables
part51bc9e7,lined6,Liquids
part51c51e4,linec1,Marketables
part51c83b1,linec1,Marketables
part51d8b5b,line49,Liquids
part51ee5fe,linec1,Marketables
part51efbb5,line49,Liquids
part51f692f,linea3,Marketables
part51f7dd2,line55,SpareParts
part51facf0,line55,SpareParts
part51fcb3a,linea3,Marketables
part51fe4ba,line6d,Machines
part5208baf,line49,Liquids
part521df7a,line4c,Liquids
part521ec48,line4c,Liquids
part5229f6e,line49,Liquids
part522a3e4,line55,SpareParts
part522d90,linec1,Marketables
part522ea06,linec1,Marketables
part5234e92,line49,Liquids
part523a9a2,linea3,Marketables
part523acd4,line9b,Machines
part52457b4,lined6,Liquids
part5245a66,line55,SpareParts
part524c2d1,line55,SpareParts
part524e1e5,line4c,Liquids
part52535f3,linec1,Marketables
part525568f,line55,SpareParts
part52594f,line6d,Machines
part52599a4,linec1,Marketables
part5277150,linea3,Marketables
part527d8ca,line55,SpareParts
part5281b51,line55,SpareParts
part528213f,linea3,Marketables
part528818f,linea3,Marketables
part52924e7,line55,SpareParts
part52949aa,lined6,Liquids
part529f893,line9b,Machines
part52abcdc,line49,Liquids
part52b6169,linea3,Marketables
part52b646e,linea3,Marketables
part52b7826,line9b,Machines
part52ba219,linea3,Marketables
part52be116,line7a,Machines
part52be19,linec1,Marketables
part52c04c,line60,Machines
part52c3b31,line9b,Machines
part52c6455,line4b,Machines
part52d2d4e,linea3,Marketables
part52d4fcd,lined6,Liquids
part52d9eaa,linec1,Marketables
part52dd73e,lined6,Liquids
part52e6de0,linea3,Marketables
part52e961,line49,Liquids
part52e9a10,line49,Liquids
part52f6b0b,line55,SpareParts
part52fe309,line49,Liquids
part530b51f,line49,Liquids
part5317d7e,line55,SpareParts
part53299aa,line49,Liquids
part5336739,line55,SpareParts
part5346b5f,linea3,Marketables
part5349312,line55,SpareParts
part535245a,line55,SpareParts
part5355e7,line55,SpareParts
part5360a7e,line55,SpareParts
part5363de8,line4c,Liquids
part53666a3,lined6,Liquids
part5367098,line55,SpareParts
part5374157,line49,Liquids
part5379306,line55,SpareParts
part537d88,line55,SpareParts
part538538b,line55,SpareParts
part538fc6,linea3,Marketables
part539a0a6,linea3,Marketables
part539dac4,line55,SpareParts
part539ef8c,line39,Machines
part53ab1c,lined6,Liquids
part53acde0,linec1,Marketables
part53affde,linec1,Marketables
part53bb64a,line55,SpareParts
part53c194d,linec1,Marketables
part53c5a8c,line55,SpareParts
part53cadad,line55,SpareParts
part53d5a09,line55,SpareParts
part53e1800,linea3,Marketables
part53e3b1c,linee2,Machines
part53ec524,linea3,Marketables
part53ed001,line49,Liquids
part53edc8,line55,SpareParts
part53f1225,linec1,Marketables
part53f1da7,line55,SpareParts
part53f36c,line49,Liquids
part53f4db5,linea3,Marketables
part53f9128,line49,Liquids
part53fb7c5,lined6,Liquids
part5404fc6,linea3,Marketables
part5406079,linec1,Marketables
part5410924,line55,SpareParts
part5415696,linea3,Marketables
part5417bf8,line39,Machines
part5418a8,line49,Liquids
part5425ac1,line49,Liquids
part5428fa9,line55,SpareParts
part542f4e5,linea3,Marketables
part544d973,line4c,Liquids
part5453bd8,line4c,Liquids
part545b142,line49,Liquids
part545b8e0,linec1,Marketables
part545c2b0,line4c,Liquids
part5466777,line39,Machines
part54680ff,line49,Liquids
part5468974,line55,SpareParts
part546ab02,line4b,Machines
part546f9d7,line2f,Machines
part547307,line55,SpareParts
part54792f6,line55,SpareParts
part547bb42,lined6,Liquids
part547d0e0,line9b,Machines
part5484c79,line55,SpareParts
part54873de,lined6,Liquids
part548928f,line60,Machines
part548a121,line55,SpareParts
part548b567,line49,Liquids
part548c225,linef3,Machines
part549013,line55,SpareParts
part549103a,line55,SpareParts
part54a6f19,lined6,Liquids
part54a78a7,line55,SpareParts
part54a8ca3,line94,Machines
part54ab04b,line49,Liquids
part54ac284,lined6,Liquids
part54b02a6,linec1,Marketables
part54bf77,line4c,Liquids
part54c58b,linea3,Marketables
part54c897c,line49,Liquids
part54cff2b,linea3,Marketables
part54d1a21,linea3,Marketables
part54e1ea3,linec1,Marketables
part54f133f,line4c,Liquids
part54f2ef,linea3,Marketables
part54f6d2b,linec1,Marketables
part54fdbaf,line55,SpareParts
part550e542,linea3,Marketables
part551483b,line55,SpareParts
part5516a1,line55,SpareParts
part55295be,linea3,Marketables
part552bc95,line55,SpareParts
part5535429,linea3,Marketables
part55365d0,linec1,Marketables
part553f51d,linea3,Marketables
part554cf93,linee2,Machines
part554fa98,line4c,Liquids
part5557431,lined6,Liquids
part5559893,line49,Liquids
part555b93a,linea3,Marketables
part556afb9,line55,SpareParts
part5573a39,line49,Liquids
part5574028,line49,Liquids
part557edf3,line56,Machines
part55814a,line4b,Machines
part558a299,line49,Liquids
part55900d5,line7a,Machines
part5592a90,line55,SpareParts
part55976c5,lined6,Liquids
part55a8524,line71,Machines
part55b2170,linec1,Marketables
part55b7d03,lined6,Liquids
part55b7d09,linec1,Marketables
part55baca1,line55,SpareParts
part55c1514,linec1,Marketables
part55c3d43,line7a,Machines
part55c922c,lined6,Liquids
part55cad4c,linea3,Marketables
part55cb18e,linea3,Marketables
part55cdf18,linea3,Marketables
part55d0dd0,linec1,Marketables
part55d481,linea3,Marketables
part55d8d0b,linea3,Marketables
part55de83e,line2f,Machines
part55e1335,linec1,Marketables
part55e166e,line94,Machines
part55e9fd0,linea3,Marketables
part55f71b3,line55,SpareParts
part5610cee,linec8,Machines
part56134e3,linec1,Marketables
part5616027,line55,SpareParts
part561aefc,line6d,Machines
part561eb25,line2f,Machines
part5622da1,line55,SpareParts
part5622fcd,line55,SpareParts
part56244c8,linea3,Marketables
part56338c9,line49,Liquids
part5638ced,lined6,Liquids
part563ca94,linea3,Marketables
part5644112,linec1,Marketables
part5657c05,line9b,Machines
part565dc9,linea3,Marketables
part56792c3,line60,Machines
part567fd5b,linea3,Marketables
part5680728,linec1,Marketables
part568388d,line55,SpareParts
part56849c6,line55,SpareParts
part568ced6,line55,SpareParts
part5690aa5,lined6,Liquids
part5692e24,linea3,Marketables
part569586,line55,SpareParts
part56960,linec1,Marketables
part5696511,linea3,Marketables
part569a4e,line55,SpareParts
part56a010b,linec1,Marketables
part56aa806,line55,SpareParts
part56af900,linea3,Marketables
part56c35bf,line49,Liquids
part56cad08,linea3,Marketables
part56ce4c1,line49,Liquids
part56cfbf6,line55,SpareParts
part56dad93,linec1,Marketables
part56dffb4,line55,SpareParts
part56e2640,lined6,Liquids
part56e91f4,linea3,Marketables
part56e9e22,linea3,Marketables
part56ecf36,linec1,Marketables
part56f6690,lined6,Liquids
part56fcedc,linea3,Marketables
part56fe77d,linea3,Marketables
part57005f4,linea3,Marketables
part5700b30,linec1,Marketables
part5704f36,line55,SpareParts
part5706cf1,line55,SpareParts
part5707707,line55,SpareParts
part5708483,linea3,Marketables
part5710718,line55,SpareParts
part5713cf0,line55,SpareParts
part5714eae,line9b,Machines
part5718b83,linec1,Marketables
part572452d,line6d,Machines
part572d3d6,linef3,Machines
part572de63,line55,SpareParts
part57300dc,line55,SpareParts
part5734c07,linea3,Marketables
part5738296,line4c,Liquids
part573b19f,line49,Liquids
part573b5eb,lined6,Liquids
part573e013,line55,SpareParts
part573ff29,linea3,Marketables
part5741171,line55,SpareParts
part5741a2e,line4c,Liquids
part5742a9a,linec1,Marketables
